Smax38,Smax39,Geto,Chi5ch,Smax35,Smax36,Smax37,Smax30,Smax31,Smax32,Smax33,bcutv8,bcutv9,bcutv6,bcutv7,bcutv4,bcutv5,bcutv2,bcutv3,QNmin,bcutv1,SPP,Platt,Smax34,S44,S45,S46,S47,S40,S41,S42,S43,S48,S49,GATSp5,GATSp4,GATSp7,GATSp6,GATSp1,bcute13,GATSp3,GATSp2,GATSp8,Smin78,Chiv6ch,Tac,Smin72,Smin73,Smin70,Smin71,Smin76,Smin77,Smin74,Smin75,Chiv9,Chiv8,Chiv5,Chiv4,Chiv7,Chiv6,Chiv1,Chiv0,Chiv3,Chiv2,Smin,bcutm9,bcutm8,bcutm7,bcutm6,bcutm5,bcutm4,bcutm3,bcutm2,bcutm1,ATSp3,ATSp2,ATSp1,ATSp7,ATSp6,ATSp5,ATSp4,ATSp8,MATSv1,ndonr,TPSA1,bcutv15,bcutv16,QNss,bcutv10,nhal,bcutv12,bcutv13,MATSv2,MATSv5,SIC0,SIC3,SIC2,PC2,PC3,PC1,PC6,PC4,PC5,Shev,Shet,Smax15,MR,nphos,S9,S8,GMTIV,S3,S2,S1,S7,S6,S5,S4,nta,MATSe4,MATSe5,MATSe6,MATSe7,MATSe1,MATSe2,MATSe3,MATSe8,GATSe7,ZM2,ZM1,Smax67,Smax66,Smax65,Smax64,Smax63,Smax62,Smax61,Smax60,Thara,Smax69,Smax68,bcutp16,Smax0,bcutp14,bcutp15,bcutp12,bcutp13,bcutp10,bcutp11,Qmin,Smin51,QNmax,S39,S38,bcute6,S35,S34,S37,S36,S31,S30,S33,S32,Smin25,Smin24,naro,Smin26,Smin21,Smin20,Smin23,Smin22,Smin29,Smin28,QCmax,Tpc,Mnc,ATSm8,ncocl,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSm6,ATSm7,Chi3ch,Chiv3c,S77,Smin27,S76,Smax29,Smax28,Smax23,Smax22,Smax21,Smax20,Smax27,Smax26,Smax25,Smax24,kappa1,kappa3,kappa2,Hato,TPSA,S79,IDET,Smax58,Smax59,Smax56,Smax57,Smax54,Smax55,S75,Smax53,Smax50,Smax51,Smax73,Smin69,Smin68,Shal,Smin61,Smin60,Smin63,Smin62,Smin65,Smin64,Smin67,Smin66,MATSv8,ntb,SIC5,SIC4,MATSv3,SIC6,SIC1,MATSv4,MATSv7,MATSv6,GATSe8,W,GATSe2,GATSe3,GATSe1,GATSe6,VSAEstate10,GATSe4,GATSe5,Ipc,Smin45,Rpc,Chiv3ch,Smin44,bcute7,LogP2,bcute5,bcute4,bcute3,bcute2,bcute1,bcute9,bcute8,knotp,ncobr,MATSm8,MATSm4,MATSm5,MATSm6,MATSm7,MATSm1,MATSm2,MATSm3,nnitro,Chi3c,IVDE,MRVSA9,MRVSA8,MRVSA5,MRVSA4,MRVSA7,MRVSA6,MRVSA1,MRVSA0,MRVSA3,MRVSA2,Qmax,Smax,Xu,Smax12,Smax13,Smax10,Smax11,Smax16,Smax17,Smax14,ndb,Smax18,Smax19,DZ,PEOEVSA12,PEOEVSA11,PEOEVSA10,nsulph,DS,QCmin,IDE,Chi4pc,S22,S23,S20,S21,S26,S27,S24,S25,S28,S29,Smin10,Smin11,Pol,Smin13,Smin14,Smin15,Smin16,Smin17,Smin18,Smin19,Chi0,Chi6ch,Save,Chi4c,Rnc,Smax8,Smax9,naccr,Smax1,Smax2,Smax3,Smax4,Smax5,Smax6,Smax7,Qindex,bcutv14,slogPVSA10,slogPVSA11,Smin57,bcutv11,S50,Chi8,Chi9,Chi2,Chi3,LDI,Chi1,Chi6,Chi7,Chi4,Chi5,Smin32,PEOEVSA13,Chiv4c,LogP,Smax49,Smax48,S68,S69,Smax45,Smax44,Smax47,S65,Smax41,Smax40,Smax43,Smax42,Smin54,Smin55,Smin56,bcute14,Smin50,bcute12,Smin52,Smin53,Smin58,Smin59,dchi4,dchi3,dchi2,dchi1,dchi0,EstateVSA4,EstateVSA5,EstateVSA6,EstateVSA7,EstateVSA0,EstateVSA1,EstateVSA2,EstateVSA3,S66,S67,S64,ATSv1,VSAEstate0,ATSv8,S19,S18,VSAEstate4,VSAEstate5,VSAEstate6,BertzCT,S13,S12,S11,S10,S17,S16,S15,S14,GATSm2,GATSm3,GATSm1,GATSm6,S60,GATSm4,GATSm5,GATSm8,S61,bcute16,bcute15,Chiv5ch,GMTI,nring,QHmax,bcute11,bcute10,CIC5,CIC4,CIC6,CIC1,CIC0,CIC3,CIC2,bcutp8,bcutp9,bcutp4,bcutp5,bcutp6,bcutp7,bcutp1,bcutp2,bcutp3,ncarb,kappam1,TIAC,kappam3,kappam2,noxy,Chiv4pc,PEOEVSA3,PEOEVSA2,PEOEVSA1,PEOEVSA0,PEOEVSA7,PEOEVSA6,PEOEVSA5,PEOEVSA4,Qass,PEOEVSA9,PEOEVSA8,phi,QOmin,GATSv3,GATSv2,GATSv1,GATSv7,GATSv6,GATSv5,GATSv4,GATSv8,QCss,Chiv10,slogPVSA2,slogPVSA3,slogPVSA0,slogPVSA1,slogPVSA6,slogPVSA7,slogPVSA4,slogPVSA5,Chi4ch,slogPVSA8,slogPVSA9,S57,S56,S55,S54,S53,S52,S51,Gravto,EstateVSA8,Sitov,S59,S58,Mpc,LabuteASA,radiust,MATSp8,MATSp7,MATSp6,MATSp5,MATSp4,MATSp3,MATSp2,MATSp1,nhet,nhev,AWeight,Chiv4ch,ncoi,QOmax,ncof,Hy,Smin0,QHss,Getov,VSAEstate1,VSAEstate2,VSAEstate3,knotpv,Weight,VSAEstate7,EstateVSA10,VSAEstate8,UI,VSAEstate9,mChi1,ATSv3,ATSv2,ATSv5,nsb,petitjeant,QOss,ATSv4,Smax78,ATSv7,Smax70,Smax71,Smax72,ATSv6,Smax74,Smax75,Smax76,Smax77,Smin43,Smin42,Smin41,Smin40,Smin47,Smin46,diametert,Scar,Smin49,Smin48,ISIZ,GATSm7,EstateVSA9,J,Tnc,QHmin,S78,Tigdi,Smin36,Smin37,Smin34,Smin35,S62,Smin33,Smin30,Smin31,nhyd,Smin38,Smin39,ATSe1,ATSe2,ATSe3,ATSe4,ATSe5,ATSe6,ATSe7,ATSe8,S71,S63,S70,S73,S72,Hatov,Smax52,Smin12,S74,Mac,Arto,IC3,IC2,IC1,IC0,IC6,IC5,IC4,Smin6,Smin7,Smin4,Smin5,Smin2,Smin3,Tsch,Smin1,Smin8,Smin9,AW,MZM2,MZM1,nrot,Sito,Smax46,Chi10,bcutm16,bcutm15,bcutm14,bcutm13,bcutm12,bcutm11,bcutm10
0.0,0.0,2.016,0.214,5.651,0.0,0.0,0.0,0.0,0.0,11.327,2.891,2.048,3.261,3.033,3.542,3.387,3.81,3.675,-0.399,3.9,0.85,116.0,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122,1.338,1.261,0.765,1.369,1.51,1.131,0.753,0.865,0.0,0.06,7.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591,0.924,4.46,6.446,1.641,2.703,14.352,22.549,8.633,12.2,-3.928,1.986,2.989,3.22,3.392,3.524,3.677,3.767,3.828,4.639,3.802,3.877,3.582,3.924,3.881,3.843,3.797,3.933,-0.195,3.0,140.42,1.53,1.471,0.297,1.958,0.0,1.767,1.694,0.269,0.037,0.26,0.884,0.806,58.0,73.0,41.0,116.0,92.0,109.0,92.583,73.779,-0.692,141.596,0.0,1.802,0.0,4.731,0.0,0.0,0.0,3.803,0.0,0.0,0.0,75.0,-0.237,0.079,0.071,-0.221,-0.071,0.224,-0.188,0.126,1.107,230.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.569,0.0,0.0,1.443,0.0,1.533,1.525,1.759,1.676,1.944,1.819,-0.443,0.0,-0.195,0.0,0.0,3.458,39.902,11.327,0.0,16.702,0.0,1.254,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.738,2.784,0.0,1.254,0.0,0.407,3.766,-0.151,4.391,0.0,3.996,4.314,4.307,4.318,4.406,4.361,4.369,0.0,2.07,0.0,0.0,0.0,1.254,0.0,2.784,0.0,0.0,5.738,0.0,0.0,0.0,0.0,30.947,8.512,14.254,1.861,140.42,0.0,2435.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.0,0.894,0.894,-0.145,0.894,0.532,-0.231,-0.277,0.147,0.942,4771.0,0.714,1.187,0.819,0.933,0.0,1.241,1.085,8.486,0.0,0.108,0.0,0.0,3.297,5.642,3.556,3.69,3.841,3.886,4.025,1.91,3.122,3.302,0.0,-0.066,-0.125,0.011,-0.044,0.044,0.196,-0.09,-0.187,3.0,3.261,61.005,21.804,0.0,32.037,56.124,0.0,60.161,0.0,32.529,11.836,9.622,0.407,13.49,34.179,0.0,0.0,0.0,1.884,0.877,0.0,0.0,3.0,0.0,0.0,84.5,0.0,10.023,6.29,1.0,17.418,-0.062,3.822,6.563,0.0,0.0,0.0,5.738,0.0,0.0,2.784,0.0,0.0,0.0,0.0,1.45,57.0,0.0,0.0,-0.692,0.084,0.0,0.0,0.0,27.286,0.185,2.436,0.167,0.118,0.742,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.901,0.0,26.0,1.589,0.0,0.0,0.0,1.831,0.0,2.448,1.738,17.086,13.34,0.219,18.129,5.759,3.809,10.773,8.53,0.0,6.093,0.046,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.334,0.0,1.572,-3.928,0.0,0.0,0.0,4.327,4.707,4.887,3.777,4.737,28.571,0.0,44.179,5.317,34.366,49.139,12.294,11.984,0.0,0.0,0.0,3.57,0.0,3.935,0.0,0.0,0.0,0.0,0.0,3.065,-2.849,15.326,0.0,0.0,1.413,-0.692,0.0,0.0,1.287,1.405,1.399,0.716,0.0,1.62,0.911,0.969,0.0,1.186,1.193,0.124,4.329,4.0,0.211,1.653,1.866,0.66,0.66,0.66,2.913,4.607,0.724,1.211,2.907,1.988,3.573,3.395,3.363,3.037,4.007,3.819,3.677,27.0,28.312,121.623,7.247,12.437,7.0,3.686,4.305,13.212,0.0,30.368,18.777,48.588,44.179,0.0,1.577,6.104,36.173,9.266,-0.443,1.165,0.689,0.974,1.17,0.869,1.115,1.257,0.922,0.281,0.326,30.655,11.836,11.05,74.766,0.0,0.0,25.832,59.493,0.0,0.0,10.482,0.0,0.0,0.0,0.0,-3.928,0.0,0.0,137.658,19.944,42.232,0.0,0.0,0.075,223.658,8.0,0.137,-0.311,0.175,-0.021,-0.171,-0.038,0.281,-0.381,11.0,38.0,13.431,0.0,0.0,-0.207,0.0,-3.729,0.0,0.211,3.039,0.0,0.0,0.0,1.616,510.378,28.234,0.0,68.277,4.0,-3.928,0.442,3.795,3.862,3.862,26.0,0.5,0.73,3.783,0.0,3.927,0.0,0.0,0.0,3.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.803977446584682,0.0,0.0,467.161,1.092,18.319,1.42,-3.766,0.023,0.0,4.585,0.0,0.0,12.922,5.494,0.0,11.327,0.0,0.0,37.0,0.0,0.0,3.842,4.222,4.214,4.195,4.336,4.316,4.267,4.327,0.0,0.0,0.0,0.0,0.0,2.624,-3.928,-1.215,0.0,0.1,2.158,5.505,5.018,3.315,1.622,5.569,5.569,5.569,1.901,0.0,0.0,0.0,0.0,0.0,20384.0,0.0,-0.215,0.0,6.787,1.85,13.035,13.0,26.641,0.0,1.097,1.391,1.404,1.461,1.714,1.761,1.845,1.924
